OrderID,OrderDate,CustomerID,ProductID,StoreID,EmployeeID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,TotalCost,GrossProfit,SalesChannel,PaymentMethod
ORD002033,2025-11-22,CUST0049,P0036,S015,E048,5,65107.33,0.05,325536.65,16276.83,309259.82,163049.75,146210.07,Corporate,Cash
ORD002034,2026-05-26,CUST0146,P0052,S018,E025,1,4199.9,0.05,4199.9,210.0,3989.9,3466.95,522.95,Online,Bank Transfer
ORD002035,2026-02-13,CUST0299,P0063,S011,E055,5,36448.9,0.0,182244.5,0.0,182244.5,101333.95,80910.55,In-Store,UPI
ORD002036,2026-08-30,CUST0048,P0016,S003,E038,3,44002.87,0.0,132008.61,0.0,132008.61,61411.05,70597.56,Corporate,Credit Card
ORD002037,2026-05-23,CUST0234,P0075,S006,E026,1,98705.47,0.0,98705.47,0.0,98705.47,69042.9,29662.57,Online,UPI
ORD002038,2026-08-24,CUST0492,P0040,S010,E034,2,116612.2,0.1,233224.4,23322.44,209901.96,153087.16,56814.8,In-Store,Credit Card
ORD002039,2025-03-13,CUST0199,P0029,S009,E019,3,18020.57,0.0,54061.71,0.0,54061.71,33595.44,20466.27,Online,Cash
ORD002040,2025-09-04,CUST0268,P0027,S006,E043,4,5010.24,0.15,20040.96,3006.14,17034.82,8875.56,8159.26,In-Store,Cash
ORD002041,2026-10-03,CUST0041,P0017,S018,E025,2,61852.38,0.1,123704.76,12370.48,111334.28,80855.86,30478.42,In-Store,Cash
ORD002042,2026-12-25,CUST0499,P0044,S008,E024,1,108123.8,0.0,108123.8,0.0,108123.8,71845.89,36277.91,In-Store,Credit Card
ORD002043,2026-08-31,CUST0397,P0050,S006,E043,1,15081.44,0.05,15081.44,754.07,14327.37,11698.42,2628.95,In-Store,Credit Card
ORD002044,2026-08-10,CUST0155,P0011,S001,E021,1,52807.53,0.05,52807.53,2640.38,50167.15,36174.07,13993.08,In-Store,Credit Card
ORD002045,2026-07-20,CUST0133,P0051,S013,E004,3,99121.78,0.05,297365.34,14868.27,282497.07,157304.64,125192.43,In-Store,Credit Card
ORD002046,2025-12-10,CUST0134,P0026,S001,E021,2,64517.85,0.1,129035.7,12903.57,116132.13,63899.74,52232.39,In-Store,Cash
ORD002047,2025-02-23,CUST0401,P0048,S006,E026,5,110455.73,0.1,552278.65,55227.87,497050.78,456971.0,40079.78,Online,Bank Transfer
ORD002048,2026-12-31,CUST0204,P0056,S021,E003,2,46516.01,0.15,93032.02,13954.8,79077.22,59490.4,19586.82,In-Store,Cash
ORD002049,2026-06-12,CUST0123,P0024,S020,E053,2,55399.54,0.05,110799.08,5539.95,105259.13,76386.92,28872.21,In-Store,UPI
ORD002050,2026-09-03,CUST0171,P0047,S011,E058,1,85535.42,0.15,85535.42,12830.31,72705.11,67426.13,5278.98,In-Store,UPI
ORD002051,2026-06-16,CUST0487,P0078,S004,E037,10,76177.72,0.1,761777.2,76177.72,685599.48,500979.4,184620.08,Online,UPI
ORD002052,2026-07-12,CUST0340,P0039,S021,E008,10,7117.78,0.05,71177.8,3558.89,67618.91,40942.5,26676.41,In-Store,UPI
ORD002053,2025-07-12,CUST0428,P0079,S025,E042,1,875.36,0.1,875.36,87.54,787.82,431.07,356.75,Online,UPI
ORD002054,2025-02-27,CUST0185,P0051,S004,E037,2,92849.55,0.0,185699.1,0.0,185699.1,104869.76,80829.34,In-Store,UPI
ORD002055,2026-03-13,CUST0195,P0042,S010,E002,1,51558.71,0.1,51558.71,5155.87,46402.84,36290.68,10112.16,Online,Bank Transfer
ORD002056,2025-04-21,CUST0489,P0033,S004,E029,10,10655.16,0.0,106551.6,0.0,106551.6,71830.5,34721.1,In-Store,Bank Transfer
ORD002057,2025-05-09,CUST0377,P0037,S025,E007,1,96800.29,0.0,96800.29,0.0,96800.29,61038.4,35761.89,Online,Cash
ORD002058,2026-12-07,CUST0442,P0069,S007,E050,1,24541.83,0.1,24541.83,2454.18,22087.65,20322.39,1765.26,In-Store,Credit Card
ORD002059,2025-11-22,CUST0142,P0021,S023,E022,1,39170.55,0.1,39170.55,3917.06,35253.49,19666.28,15587.21,In-Store,Bank Transfer
ORD002060,2025-01-08,CUST0432,P0034,S024,E041,1,48674.06,0.1,48674.06,4867.41,43806.65,27629.35,16177.3,In-Store,UPI
ORD002061,2025-01-29,CUST0119,P0034,S023,E059,3,45257.96,0.1,135773.88,13577.39,122196.49,82888.05,39308.44,Online,Bank Transfer
ORD002062,2025-04-22,CUST0434,P0019,S016,E013,5,42038.58,0.05,210192.9,10509.65,199683.25,106088.7,93594.55,Online,Credit Card
ORD002063,2026-11-04,CUST0059,P0054,S008,E060,2,69436.0,0.0,138872.0,0.0,138872.0,83437.18,55434.82,Corporate,Bank Transfer
ORD002064,2025-05-11,CUST0286,P0028,S002,E023,1,19800.14,0.0,19800.14,0.0,19800.14,8891.34,10908.8,In-Store,Credit Card
ORD002065,2025-07-07,CUST0031,P0018,S017,E006,1,76743.72,0.0,76743.72,0.0,76743.72,36444.74,40298.98,Online,Bank Transfer
ORD002066,2026-11-06,CUST0249,P0029,S010,E034,3,17644.59,0.05,52933.77,2646.69,50287.08,33595.44,16691.64,In-Store,Cash
ORD002067,2026-12-10,CUST0330,P0056,S019,E009,1,48414.94,0.05,48414.94,2420.75,45994.19,29745.2,16248.99,Online,Credit Card
ORD002068,2026-04-20,CUST0408,P0049,S021,E003,2,43022.5,0.1,86045.0,8604.5,77440.5,52715.22,24725.28,In-Store,Cash
ORD002069,2025-12-30,CUST0028,P0043,S006,E026,2,26075.45,0.1,52150.9,5215.09,46935.81,36994.06,9941.75,In-Store,Cash
ORD002070,2025-07-23,CUST0183,P0060,S012,E033,2,119972.28,0.1,239944.56,23994.46,215950.1,119321.54,96628.56,In-Store,Cash
ORD002071,2025-07-31,CUST0172,P0075,S012,E040,1,96775.72,0.05,96775.72,4838.79,91936.93,69042.9,22894.03,In-Store,Bank Transfer
ORD002072,2026-09-13,CUST0418,P0057,S022,E020,3,43122.6,0.05,129367.8,6468.39,122899.41,94106.52,28792.89,Online,Credit Card
ORD002073,2025-10-03,CUST0273,P0004,S002,E018,3,85412.88,0.05,256238.64,12811.93,243426.71,173465.37,69961.34,Corporate,Bank Transfer
ORD002074,2025-03-14,CUST0493,P0047,S018,E025,2,85577.09,0.1,171154.18,17115.42,154038.76,134852.26,19186.5,Online,UPI
ORD002075,2026-11-10,CUST0120,P0045,S009,E016,10,98133.26,0.1,981332.6,98133.26,883199.34,589828.9,293370.44,Corporate,UPI
ORD002076,2025-08-31,CUST0016,P0013,S006,E043,10,54454.35,0.15,544543.5,81681.52,462861.98,402400.3,60461.68,Corporate,Bank Transfer
ORD002077,2025-04-12,CUST0323,P0030,S021,E008,5,111488.99,0.05,557444.9500000001,27872.25,529572.7,264661.2,264911.5,Corporate,UPI
ORD002078,2026-11-16,CUST0010,P0078,S024,E041,2,73299.19,0.2,146598.38,29319.68,117278.7,100195.88,17082.82,In-Store,Credit Card
ORD002079,2025-06-20,CUST0036,P0074,S020,E053,2,102078.64,0.1,204157.28,20415.73,183741.55,147986.86,35754.69,Corporate,UPI
ORD002080,2026-10-15,CUST0306,P0032,S003,E038,2,75434.85,0.15,150869.7,22630.46,128239.24,110067.3,18171.94,Online,Credit Card
ORD002081,2025-07-07,CUST0186,P0022,S019,E009,4,73427.02,0.05,293708.08,14685.4,279022.68,140295.36,138727.32,In-Store,Cash
ORD002082,2026-03-17,CUST0194,P0030,S002,E023,2,108901.29,0.2,217802.58,43560.52,174242.06,105864.48,68377.58,In-Store,Cash
ORD002083,2025-03-27,CUST0281,P0062,S006,E043,4,100205.94,0.0,400823.76,0.0,400823.76,317176.76,83647.0,Online,Credit Card
ORD002084,2026-04-21,CUST0233,P0023,S008,E024,2,64597.6,0.1,129195.2,12919.52,116275.68,96976.88,19298.8,In-Store,Bank Transfer
ORD002085,2025-02-21,CUST0256,P0011,S025,E001,2,53573.6,0.0,107147.2,0.0,107147.2,72348.14,34799.06,Corporate,Cash
ORD002086,2025-04-21,CUST0314,P0060,S024,E005,2,114873.5,0.0,229747.0,0.0,229747.0,119321.54,110425.46,Corporate,Cash
ORD002087,2025-02-12,CUST0161,P0064,S002,E023,2,61551.37,0.15,123102.74,18465.41,104637.33,83402.44,21234.89,In-Store,UPI
ORD002088,2025-07-30,CUST0491,P0051,S002,E049,2,92585.88,0.0,185171.76,0.0,185171.76,104869.76,80302.0,Online,Cash
ORD002089,2025-07-19,CUST0380,P0002,S004,E037,1,15975.86,0.05,15975.86,798.79,15177.07,8228.93,6948.14,Corporate,Credit Card
ORD002090,2026-09-19,CUST0050,P0064,S022,E032,1,58861.45,0.0,58861.45,0.0,58861.45,41701.22,17160.23,In-Store,Credit Card
ORD002091,2025-01-26,CUST0122,P0004,S015,E048,3,85467.37,0.1,256402.11,25640.21,230761.9,173465.37,57296.53,In-Store,Bank Transfer
ORD002092,2025-10-26,CUST0030,P0018,S019,E009,1,76139.44,0.1,76139.44,7613.94,68525.5,36444.74,32080.76,In-Store,Bank Transfer
ORD002093,2025-03-18,CUST0333,P0042,S009,E016,1,51348.04,0.05,51348.04,2567.4,48780.64,36290.68,12489.96,In-Store,UPI
ORD002094,2025-05-17,CUST0381,P0029,S014,E014,1,18424.54,0.15,18424.54,2763.68,15660.86,11198.48,4462.38,In-Store,Credit Card
ORD002095,2025-01-20,CUST0195,P0039,S008,E060,1,7252.7,0.0,7252.7,0.0,7252.7,4094.25,3158.45,In-Store,Credit Card
ORD002096,2026-03-16,CUST0050,P0049,S012,E046,2,44394.89,0.0,88789.78,0.0,88789.78,52715.22,36074.56,Corporate,UPI
ORD002097,2025-07-30,CUST0393,P0061,S012,E046,10,6935.77,0.15,69357.70000000001,10403.66,58954.04,32749.5,26204.54,Online,Cash
ORD002098,2026-07-05,CUST0123,P0080,S015,E048,1,37799.04,0.1,37799.04,3779.9,34019.14,17305.42,16713.72,In-Store,Cash
ORD002099,2026-03-11,CUST0051,P0064,S020,E053,2,61352.09,0.05,122704.18,6135.21,116568.97,83402.44,33166.53,In-Store,UPI
ORD002100,2025-07-26,CUST0220,P0024,S012,E054,5,54448.84,0.2,272244.2,54448.84,217795.36,190967.3,26828.06,In-Store,Credit Card
ORD002101,2026-03-15,CUST0495,P0080,S011,E055,2,35405.01,0.05,70810.02,3540.5,67269.52,34610.84,32658.68,In-Store,Bank Transfer
ORD002102,2026-10-28,CUST0413,P0010,S010,E002,2,8571.03,0.0,17142.06,0.0,17142.06,9706.72,7435.34,Online,UPI
ORD002103,2025-02-11,CUST0456,P0034,S016,E013,3,48654.0,0.0,145962.0,0.0,145962.0,82888.05,63073.95,Online,Credit Card
ORD002104,2026-02-15,CUST0277,P0030,S009,E012,1,112632.15,0.1,112632.15,11263.22,101368.93,52932.24,48436.69,Corporate,Credit Card
ORD002105,2026-06-07,CUST0269,P0055,S007,E050,2,61755.34,0.1,123510.68,12351.07,111159.61,82849.7,28309.91,Online,UPI
ORD002106,2026-09-02,CUST0149,P0018,S022,E028,1,80754.21,0.1,80754.21,8075.42,72678.79,36444.74,36234.05,In-Store,Bank Transfer
ORD002107,2026-03-03,CUST0429,P0061,S009,E012,5,7468.4,0.0,37342.0,0.0,37342.0,16374.75,20967.25,Online,UPI
ORD002108,2025-10-02,CUST0307,P0003,S005,E035,3,108070.51,0.1,324211.53,32421.15,291790.38,226503.6,65286.78,In-Store,UPI
ORD002109,2026-03-24,CUST0377,P0038,S013,E056,4,99600.1,0.0,398400.4,0.0,398400.4,281852.32,116548.08,In-Store,UPI
ORD002110,2026-01-04,CUST0435,P0019,S025,E007,2,39800.13,0.2,79600.26,15920.05,63680.21,42435.48,21244.73,Online,Cash
ORD002111,2025-08-08,CUST0340,P0072,S007,E050,1,5294.55,0.05,5294.55,264.73,5029.82,3156.83,1872.99,Online,Credit Card
ORD002112,2026-07-31,CUST0272,P0025,S003,E038,3,118651.89,0.05,355955.67,17797.78,338157.89,185469.09,152688.8,In-Store,UPI
ORD002113,2025-08-20,CUST0211,P0058,S020,E053,3,116660.44,0.0,349981.32,0.0,349981.32,211844.91,138136.41,In-Store,Cash
ORD002114,2025-11-24,CUST0049,P0014,S017,E006,2,54445.63,0.1,108891.26,10889.13,98002.13,71408.4,26593.73,In-Store,UPI
ORD002115,2026-03-19,CUST0407,P0020,S018,E025,5,63401.81,0.0,317009.05,0.0,317009.05,183316.35,133692.7,Corporate,Cash
ORD002116,2025-02-21,CUST0328,P0043,S022,E011,3,24061.18,0.15,72183.54000000001,10827.53,61356.01,55491.09,5864.92,In-Store,Bank Transfer
ORD002117,2026-01-11,CUST0448,P0069,S001,E021,2,26320.61,0.05,52641.22,2632.06,50009.16,40644.78,9364.38,Corporate,UPI
ORD002118,2025-09-20,CUST0185,P0033,S007,E050,2,11224.15,0.05,22448.3,1122.42,21325.88,14366.1,6959.78,In-Store,UPI
ORD002119,2025-09-24,CUST0403,P0054,S013,E056,3,73873.56,0.0,221620.68,0.0,221620.68,125155.77,96464.91,Online,UPI
ORD002120,2025-12-25,CUST0225,P0038,S025,E007,2,103050.34,0.1,206100.68,20610.07,185490.61,140926.16,44564.45,In-Store,Bank Transfer
ORD002121,2025-11-13,CUST0327,P0074,S013,E004,2,98374.53,0.1,196749.06,19674.91,177074.15,147986.86,29087.29,In-Store,Credit Card
ORD002122,2025-11-20,CUST0338,P0010,S025,E007,2,8241.83,0.1,16483.66,1648.37,14835.29,9706.72,5128.57,In-Store,Cash
ORD002123,2026-10-28,CUST0230,P0070,S006,E043,3,123443.06,0.1,370329.18,37032.92,333296.26,185432.43,147863.83,In-Store,Cash
ORD002124,2026-10-14,CUST0494,P0037,S011,E058,4,96025.38,0.1,384101.52,38410.15,345691.37,244153.6,101537.77,In-Store,Credit Card
ORD002125,2026-07-17,CUST0175,P0076,S022,E032,4,58893.79,0.05,235575.16,11778.76,223796.4,112497.0,111299.4,Online,Bank Transfer
ORD002126,2026-09-21,CUST0403,P0026,S003,E038,2,64388.4,0.1,128776.8,12877.68,115899.12,63899.74,51999.38,Online,Credit Card
ORD002127,2026-02-25,CUST0206,P0010,S025,E001,1,8284.16,0.0,8284.16,0.0,8284.16,4853.36,3430.8,Corporate,Bank Transfer
ORD002128,2025-02-15,CUST0368,P0042,S023,E052,2,53327.95,0.1,106655.9,10665.59,95990.31,72581.36,23408.95,Online,Credit Card
ORD002129,2026-08-23,CUST0351,P0006,S007,E050,2,79747.08,0.0,159494.16,0.0,159494.16,108461.14,51033.02,In-Store,Credit Card
ORD002130,2026-12-21,CUST0196,P0039,S009,E015,1,6936.74,0.0,6936.74,0.0,6936.74,4094.25,2842.49,In-Store,Bank Transfer
ORD002131,2025-09-26,CUST0196,P0075,S008,E024,2,103235.05,0.0,206470.1,0.0,206470.1,138085.8,68384.3,Corporate,Bank Transfer
ORD002132,2026-08-24,CUST0256,P0068,S010,E034,1,42566.48,0.1,42566.48,4256.65,38309.83,32356.54,5953.29,In-Store,Bank Transfer
ORD002133,2026-01-16,CUST0453,P0072,S020,E053,4,5388.57,0.0,21554.28,0.0,21554.28,12627.32,8926.96,In-Store,Cash
ORD002134,2025-04-28,CUST0197,P0018,S003,E038,1,76349.37,0.05,76349.37,3817.47,72531.9,36444.74,36087.16,Online,Bank Transfer
ORD002135,2026-07-20,CUST0169,P0012,S023,E022,1,67849.05,0.05,67849.05,3392.45,64456.6,50183.01,14273.59,Online,UPI
ORD002136,2025-04-26,CUST0007,P0069,S013,E004,3,24445.46,0.05,73336.38,3666.82,69669.56,60967.17,8702.39,In-Store,Credit Card
ORD002137,2026-09-22,CUST0315,P0030,S023,E022,1,111947.7,0.05,111947.7,5597.38,106350.32,52932.24,53418.08,In-Store,UPI
ORD002138,2025-09-17,CUST0280,P0031,S015,E045,2,43818.68,0.05,87637.36,4381.87,83255.49,56788.46,26467.03,In-Store,Cash
ORD002139,2025-03-16,CUST0489,P0028,S020,E053,2,20246.29,0.0,40492.58,0.0,40492.58,17782.68,22709.9,In-Store,Bank Transfer
ORD002140,2026-04-25,CUST0036,P0040,S005,E017,4,116388.27,0.0,465553.08,0.0,465553.08,306174.32,159378.76,In-Store,Bank Transfer
ORD002141,2025-11-01,CUST0377,P0056,S002,E018,3,45628.66,0.05,136885.98,6844.3,130041.68,89235.6,40806.08,In-Store,UPI
ORD002142,2025-01-07,CUST0196,P0079,S008,E024,2,838.63,0.0,1677.26,0.0,1677.26,862.14,815.12,In-Store,Credit Card
ORD002143,2026-01-01,CUST0160,P0016,S021,E003,10,43405.71,0.1,434057.1,43405.71,390651.39,204703.5,185947.89,Online,UPI
ORD002144,2026-09-26,CUST0153,P0035,S016,E013,1,67123.85,0.0,67123.85,0.0,67123.85,33169.23,33954.62,In-Store,Bank Transfer
ORD002145,2026-06-07,CUST0413,P0018,S003,E038,1,78645.39,0.1,78645.39,7864.54,70780.85,36444.74,34336.11,Online,Credit Card
ORD002146,2025-12-14,CUST0486,P0033,S011,E055,5,10797.37,0.05,53986.85000000001,2699.34,51287.51,35915.25,15372.26,In-Store,Bank Transfer
ORD002147,2026-03-14,CUST0046,P0057,S010,E034,2,45632.76,0.1,91265.52,9126.55,82138.97,62737.68,19401.29,Corporate,UPI
ORD002148,2025-08-03,CUST0045,P0035,S021,E003,1,64709.54,0.1,64709.54,6470.95,58238.59,33169.23,25069.36,Online,Cash
ORD002149,2026-03-05,CUST0414,P0047,S022,E020,1,85900.94,0.05,85900.94,4295.05,81605.89,67426.13,14179.76,Online,Bank Transfer
ORD002150,2026-05-13,CUST0368,P0001,S003,E038,4,73108.31,0.0,292433.24,0.0,292433.24,128340.44,164092.8,Online,Credit Card
ORD002151,2026-06-24,CUST0207,P0008,S009,E015,4,105831.6,0.0,423326.4,0.0,423326.4,327688.92,95637.48,In-Store,UPI
ORD002152,2026-01-02,CUST0371,P0047,S016,E013,4,85805.97,0.0,343223.88,0.0,343223.88,269704.52,73519.36,Online,Credit Card
ORD002153,2025-11-09,CUST0315,P0065,S024,E041,10,91978.16,0.1,919781.6000000001,91978.16,827803.44,643301.3,184502.14,In-Store,Cash
ORD002154,2026-06-22,CUST0304,P0006,S009,E019,2,81308.93,0.0,162617.86,0.0,162617.86,108461.14,54156.72,Online,Credit Card
ORD002155,2025-02-23,CUST0339,P0045,S019,E009,2,95083.86,0.05,190167.72,9508.39,180659.33,117965.78,62693.55,Corporate,Cash
ORD002156,2026-06-25,CUST0233,P0080,S010,E010,2,34380.88,0.0,68761.76,0.0,68761.76,34610.84,34150.92,In-Store,UPI
ORD002157,2026-04-12,CUST0147,P0009,S025,E031,3,41053.01,0.1,123159.03,12315.9,110843.13,89161.8,21681.33,In-Store,Cash
ORD002158,2025-06-13,CUST0083,P0074,S011,E055,1,97196.43,0.0,97196.43,0.0,97196.43,73993.43,23203.0,Online,Cash
ORD002159,2025-11-30,CUST0065,P0076,S012,E040,10,57169.93,0.2,571699.3,114339.86,457359.44,281242.5,176116.94,In-Store,UPI
ORD002160,2026-07-01,CUST0111,P0007,S001,E021,4,56333.55,0.05,225334.2,11266.71,214067.49,154168.52,59898.97,In-Store,Credit Card
ORD002161,2025-12-14,CUST0195,P0004,S003,E038,2,86615.04,0.0,173230.08,0.0,173230.08,115643.58,57586.5,Corporate,UPI
ORD002162,2025-09-30,CUST0072,P0034,S014,E014,4,46456.08,0.05,185824.32,9291.22,176533.1,110517.4,66015.7,Online,Credit Card
ORD002163,2026-12-21,CUST0472,P0080,S014,E014,2,35466.51,0.05,70933.02,3546.65,67386.37,34610.84,32775.53,In-Store,Bank Transfer
ORD002164,2026-02-18,CUST0452,P0043,S009,E012,3,24407.57,0.0,73222.70999999999,0.0,73222.71,55491.09,17731.62,Corporate,Cash
ORD002165,2026-05-15,CUST0209,P0051,S013,E056,1,92358.22,0.0,92358.22,0.0,92358.22,52434.88,39923.34,Online,Cash
ORD002166,2025-04-03,CUST0224,P0057,S016,E013,10,45112.56,0.0,451125.6,0.0,451125.6,313688.4,137437.2,In-Store,Cash
ORD002167,2026-11-16,CUST0326,P0020,S025,E042,4,62837.74,0.2,251350.96,50270.19,201080.77,146653.08,54427.69,In-Store,Bank Transfer
ORD002168,2025-03-20,CUST0372,P0040,S015,E039,10,113845.33,0.0,1138453.3,0.0,1138453.3,765435.8,373017.5,Online,UPI
ORD002169,2026-09-14,CUST0046,P0003,S005,E035,3,102487.86,0.05,307463.58,15373.18,292090.4,226503.6,65586.8,In-Store,Cash
ORD002170,2025-08-05,CUST0459,P0070,S011,E058,10,123159.4,0.05,1231594.0,61579.7,1170014.3,618108.1,551906.2,In-Store,UPI
ORD002171,2025-12-24,CUST0402,P0039,S012,E046,2,7033.61,0.1,14067.22,1406.72,12660.5,8188.5,4472.0,In-Store,UPI
ORD002172,2026-09-10,CUST0189,P0032,S008,E060,1,69655.92,0.0,69655.92,0.0,69655.92,55033.65,14622.27,In-Store,UPI
ORD002173,2026-05-22,CUST0402,P0052,S007,E050,3,4355.88,0.05,13067.64,653.38,12414.26,10400.85,2013.41,Online,Bank Transfer
ORD002174,2026-07-13,CUST0428,P0054,S006,E043,5,68774.56,0.0,343872.8,0.0,343872.8,208592.95,135279.85,Corporate,UPI
ORD002175,2025-06-30,CUST0472,P0014,S001,E021,1,52216.76,0.2,52216.76,10443.35,41773.41,35704.2,6069.21,Corporate,Cash
ORD002176,2026-07-30,CUST0077,P0062,S020,E053,3,103152.45,0.1,309457.35,30945.74,278511.61,237882.57,40629.04,In-Store,Cash
ORD002177,2025-09-03,CUST0346,P0046,S010,E002,5,48591.61,0.15,242958.05,36443.71,206514.34,109266.7,97247.64,Online,Credit Card
ORD002178,2025-09-01,CUST0439,P0061,S010,E010,2,6995.6,0.1,13991.2,1399.12,12592.08,6549.9,6042.18,In-Store,Credit Card
ORD002179,2026-05-21,CUST0497,P0062,S025,E001,2,101339.4,0.15,202678.8,30401.82,172276.98,158588.38,13688.6,Online,Credit Card
ORD002180,2026-02-26,CUST0325,P0038,S006,E043,3,97070.84,0.0,291212.52,0.0,291212.52,211389.24,79823.28,Online,UPI
ORD002181,2025-11-16,CUST0349,P0054,S002,E018,2,69533.06,0.1,139066.12,13906.61,125159.51,83437.18,41722.33,In-Store,Cash
ORD002182,2025-03-28,CUST0321,P0074,S016,E013,2,97636.49,0.2,195272.98,39054.6,156218.38,147986.86,8231.52,In-Store,Bank Transfer
ORD002183,2025-08-05,CUST0274,P0055,S008,E060,4,61935.83,0.0,247743.32,0.0,247743.32,165699.4,82043.92,In-Store,Bank Transfer
ORD002184,2026-05-05,CUST0386,P0074,S005,E035,2,97499.41,0.15,194998.82,29249.82,165749.0,147986.86,17762.14,Corporate,UPI
ORD002185,2026-06-03,CUST0059,P0074,S004,E037,3,99105.89,0.2,297317.67,59463.53,237854.14,221980.29,15873.85,In-Store,UPI
ORD002186,2025-10-05,CUST0314,P0031,S012,E046,1,45002.62,0.1,45002.62,4500.26,40502.36,28394.23,12108.13,In-Store,UPI
ORD002187,2026-12-23,CUST0215,P0048,S014,E014,1,113632.42,0.1,113632.42,11363.24,102269.18,91394.2,10874.98,Online,Credit Card
ORD002188,2025-06-18,CUST0466,P0021,S016,E013,5,41590.88,0.0,207954.4,0.0,207954.4,98331.4,109623.0,Corporate,Bank Transfer
ORD002189,2025-11-26,CUST0050,P0013,S006,E043,2,55376.24,0.1,110752.48,11075.25,99677.23,80480.06,19197.17,Online,Credit Card
ORD002190,2026-10-12,CUST0324,P0062,S017,E006,3,101566.77,0.1,304700.31,30470.03,274230.28,237882.57,36347.71,Online,Credit Card
ORD002191,2026-03-17,CUST0344,P0039,S021,E051,1,7238.29,0.05,7238.29,361.91,6876.38,4094.25,2782.13,In-Store,UPI
ORD002192,2026-01-26,CUST0246,P0022,S021,E047,10,69982.87,0.05,699828.7,34991.44,664837.26,350738.4,314098.86,Online,Credit Card
ORD002193,2026-05-11,CUST0037,P0076,S018,E025,4,59736.45,0.15,238945.8,35841.87,203103.93,112497.0,90606.93,In-Store,Bank Transfer
ORD002194,2026-01-16,CUST0433,P0035,S004,E029,2,65436.32,0.0,130872.64,0.0,130872.64,66338.46,64534.18,In-Store,Bank Transfer
ORD002195,2025-11-02,CUST0471,P0009,S003,E038,2,40560.6,0.15,81121.2,12168.18,68953.02,59441.2,9511.82,In-Store,UPI
ORD002196,2026-11-04,CUST0466,P0001,S003,E038,1,69116.49,0.1,69116.49,6911.65,62204.84,32085.11,30119.73,Corporate,Credit Card
ORD002197,2026-05-28,CUST0259,P0018,S010,E034,1,75435.77,0.0,75435.77,0.0,75435.77,36444.74,38991.03,In-Store,Cash
ORD002198,2025-07-07,CUST0421,P0036,S003,E038,1,63495.06,0.15,63495.06,9524.26,53970.8,32609.95,21360.85,Online,Credit Card
ORD002199,2026-05-31,CUST0365,P0061,S024,E005,5,7019.79,0.1,35098.95,3509.9,31589.05,16374.75,15214.3,Online,Cash
ORD002200,2026-10-06,CUST0060,P0047,S008,E024,3,84538.56,0.05,253615.68,12680.78,240934.9,202278.39,38656.51,Online,Cash
ORD002201,2026-03-03,CUST0206,P0080,S015,E045,3,36389.36,0.1,109168.08,10916.81,98251.27,51916.26,46335.01,In-Store,Cash
ORD002202,2026-05-17,CUST0239,P0068,S021,E051,10,42265.98,0.1,422659.8,42265.98,380393.82,323565.4,56828.42,In-Store,Cash
ORD002203,2026-12-31,CUST0293,P0030,S025,E031,2,111982.22,0.0,223964.44,0.0,223964.44,105864.48,118099.96,Corporate,Credit Card
ORD002204,2025-09-17,CUST0455,P0042,S007,E050,3,53459.77,0.1,160379.31,16037.93,144341.38,108872.04,35469.34,Corporate,Bank Transfer
ORD002205,2026-05-28,CUST0176,P0005,S021,E051,2,66504.32,0.15,133008.64,19951.3,113057.34,64146.0,48911.34,In-Store,Cash
ORD002206,2025-03-12,CUST0006,P0023,S001,E021,2,66188.42,0.05,132376.84,6618.84,125758.0,96976.88,28781.12,Online,UPI
ORD002207,2026-04-23,CUST0276,P0008,S013,E004,1,110807.05,0.1,110807.05,11080.71,99726.34,81922.23,17804.11,In-Store,UPI
ORD002208,2025-06-27,CUST0372,P0036,S021,E051,4,66618.66,0.0,266474.64,0.0,266474.64,130439.8,136034.84,In-Store,Credit Card
ORD002209,2026-04-02,CUST0145,P0013,S023,E052,1,52034.46,0.05,52034.46,2601.72,49432.74,40240.03,9192.71,Online,UPI
ORD002210,2025-07-08,CUST0472,P0048,S012,E033,2,118012.0,0.0,236024.0,0.0,236024.0,182788.4,53235.6,Online,Cash
ORD002211,2025-10-18,CUST0341,P0054,S007,E050,2,68635.57,0.0,137271.14,0.0,137271.14,83437.18,53833.96,Online,Bank Transfer
ORD002212,2026-06-04,CUST0379,P0031,S003,E038,2,47077.44,0.0,94154.88,0.0,94154.88,56788.46,37366.42,Online,UPI
ORD002213,2025-10-19,CUST0302,P0021,S021,E008,2,39648.21,0.05,79296.42,3964.82,75331.6,39332.56,35999.04,In-Store,Cash
ORD002214,2026-09-27,CUST0135,P0070,S002,E049,1,121365.67,0.1,121365.67,12136.57,109229.1,61810.81,47418.29,In-Store,Bank Transfer
ORD002215,2025-10-10,CUST0170,P0022,S018,E025,1,71019.63,0.0,71019.63,0.0,71019.63,35073.84,35945.79,Corporate,Cash
ORD002216,2026-06-28,CUST0118,P0013,S005,E017,2,52183.7,0.2,104367.4,20873.48,83493.92,80480.06,3013.86,Online,Cash
ORD002217,2026-01-12,CUST0396,P0034,S002,E049,3,46102.5,0.0,138307.5,0.0,138307.5,82888.05,55419.45,Online,UPI
ORD002218,2026-10-20,CUST0005,P0015,S002,E018,3,50180.54,0.0,150541.62,0.0,150541.62,88584.12,61957.5,In-Store,Credit Card
